id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,out,clearance_aerial_won,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,pass_through_ball,pass_aerial_won,block_offensive,pass_cut_back,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_other,clearance_right_foot,foul_won_defensive,pass_goal_assist,shot_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,clearance_left_foot,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,pass_outswinging,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,50_50_outcome_id,50_50_outcome_name,foul_committed_advantage,foul_won_advantage,pass_no_touch,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9751f860-7f64-4555-a6ce-a96dfb56e81a,31,1,00:00:28.504,0,28,3,0.648435,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2a09b3a3-f5ea-480a-aff3-e167fd4b3048', '3f65edeb-2225-4f10-bd99-10a5d43a5e9b', 'a4fe8dc4-63d6-4e70-8f43-bfcef5a040b0']",,"[87.0, 75.8]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,True,"[87.0, 76.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.504,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11591738830779741
a4fe8dc4-63d6-4e70-8f43-bfcef5a040b0,32,1,00:00:29.152,0,29,3,0.872918,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2a3c9bab-4bd8-402d-899e-b37e06253b21', '3f65edeb-2225-4f10-bd99-10a5d43a5e9b']",,"[87.0, 76.0]",6832.0,Rubén Castro Martín,23.0,Center Forward,6865.0,Francisco José Molinero Calderón,12.369317,-2.896614,1.0,Ground Pass,"[75.0, 73.0]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.152,0.6479999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17167865259335569
2a3c9bab-4bd8-402d-899e-b37e06253b21,33,1,00:00:30.025,0,30,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['a4fe8dc4-63d6-4e70-8f43-bfcef5a040b0'],,"[75.0, 73.0]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.025,0.8729999999999976,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32432445960167033
4e142c9f-694b-46f1-a762-f7298fbd7974,34,1,00:00:30.025,0,30,3,0.584254,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['2a3c9bab-4bd8-402d-899e-b37e06253b21', '7774e66d-d90c-401b-ae3e-2ca3944e4021', 'fd249fc1-99f4-4f93-9920-3901c0f692e7']",,"[75.0, 73.0]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,,,,,,,,,,,,True,"[74.8, 72.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.025,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.517803286855585
fd249fc1-99f4-4f93-9920-3901c0f692e7,35,1,00:00:30.246,0,30,3,0.962894,17,Pressure,218,Real Betis,4,From Throw In,210,Real Sociedad,,,"['14ad34d2-c2b1-4529-a982-e2c881f1825d', '4e142c9f-694b-46f1-a762-f7298fbd7974', '7774e66d-d90c-401b-ae3e-2ca3944e4021', 'fa541c2e-6da3-4816-a79e-02ea9cca12f0']",,"[40.3, 7.1]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.246,0.22100000000000009,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.315394029530221
7774e66d-d90c-401b-ae3e-2ca3944e4021,36,1,00:00:30.609,0,30,3,0.587175,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['14ad34d2-c2b1-4529-a982-e2c881f1825d', 'fd249fc1-99f4-4f93-9920-3901c0f692e7']",,"[74.8, 72.5]",6865.0,Francisco José Molinero Calderón,2.0,Right Back,26723.0,Álvaro Cejudo Carmona,13.086252,-0.1689175,1.0,Ground Pass,"[87.7, 70.3]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.609,0.3630000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2631793358394948
14ad34d2-c2b1-4529-a982-e2c881f1825d,37,1,00:00:31.197,0,31,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,"['7774e66d-d90c-401b-ae3e-2ca3944e4021', 'fd249fc1-99f4-4f93-9920-3901c0f692e7']",,"[87.7, 70.3]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.197,0.5879999999999974,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.699926508673642
fa541c2e-6da3-4816-a79e-02ea9cca12f0,38,1,00:00:31.197,0,31,3,0.09573,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['14ad34d2-c2b1-4529-a982-e2c881f1825d', '6bc44e04-6a7e-420c-bfb9-3e8cd87f069f', 'fd249fc1-99f4-4f93-9920-3901c0f692e7']",,"[87.7, 70.3]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,True,"[87.7, 70.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.197,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37450657052380854
6bc44e04-6a7e-420c-bfb9-3e8cd87f069f,39,1,00:00:31.292,0,31,3,0.499512,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['54465e14-5933-410a-8375-e50e6aa4c665'],,"[87.7, 70.3]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,6832.0,Rubén Castro Martín,6.511528,1.7561443,1.0,Ground Pass,"[86.5, 76.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.292,0.09500000000000242,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6298890609056232
54465e14-5933-410a-8375-e50e6aa4c665,40,1,00:00:31.792,0,31,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['6bc44e04-6a7e-420c-bfb9-3e8cd87f069f'],,"[86.5, 76.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.792,0.5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03911615990578876
1a5f270f-ef94-4322-987b-a708a4bef307,41,1,00:00:31.792,0,31,3,1.099572,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['54465e14-5933-410a-8375-e50e6aa4c665', '65c14290-507e-452d-824e-ed8656a80e87']",,"[86.5, 76.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,"[86.5, 76.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.792,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26271582868583343
65c14290-507e-452d-824e-ed8656a80e87,42,1,00:00:32.891,0,32,3,0.978432,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['d752f1e2-01fb-4035-a64b-b41feba45340'],,"[86.5, 76.7]",6832.0,Rubén Castro Martín,23.0,Center Forward,26723.0,Álvaro Cejudo Carmona,12.872451,-0.16387154,1.0,Ground Pass,"[99.2, 74.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.891,1.0989999999999966,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4923843833141427
d752f1e2-01fb-4035-a64b-b41feba45340,43,1,00:00:33.870,0,33,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['65c14290-507e-452d-824e-ed8656a80e87'],,"[99.2, 74.6]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.87,0.9789999999999992,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9382649055229874
f7af4fbe-8932-49ca-87c0-a3364f860819,44,1,00:00:33.870,0,33,3,0.97776103,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['d752f1e2-01fb-4035-a64b-b41feba45340', 'ddb9948a-0793-4912-8624-3e09e1c96f0c', 'ea5f789b-e1b8-440a-96a4-12c1cf3d4241']",,"[99.2, 74.6]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,,,,,,,,,,,,True,"[105.3, 72.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.87,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12589666668581168
ddb9948a-0793-4912-8624-3e09e1c96f0c,45,1,00:00:34.075,0,34,3,1.087464,17,Pressure,218,Real Betis,4,From Throw In,210,Real Sociedad,,,"['ea5f789b-e1b8-440a-96a4-12c1cf3d4241', 'f7af4fbe-8932-49ca-87c0-a3364f860819']",,"[20.9, 10.4]",6899.0,Rubén Pardo Gutiérrez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.075,0.2050000000000054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.39993656329220606
ea5f789b-e1b8-440a-96a4-12c1cf3d4241,46,1,00:00:34.848,0,34,3,4.053575,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['101e4604-5afe-499d-9348-513d234dbdf2', 'ddb9948a-0793-4912-8624-3e09e1c96f0c', 'fe9a8a6f-e5c6-4a78-9186-3c1a01181677']",,"[105.3, 72.7]",26723.0,Álvaro Cejudo Carmona,17.0,Right Wing,6873.0,Francisco Portillo Soler,48.088253,-1.7632979,3.0,High Pass,"[96.1, 25.5]",40.0,Right Foot,,,True,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.848,0.7729999999999961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.786300360180974
fe9a8a6f-e5c6-4a78-9186-3c1a01181677,47,1,00:00:38.901,0,38,3,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['ea5f789b-e1b8-440a-96a4-12c1cf3d4241'],,"[97.9, 32.0]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.901,4.053000000000004,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9518781012181747
101e4604-5afe-499d-9348-513d234dbdf2,48,1,00:00:38.901,0,38,4,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['ea5f789b-e1b8-440a-96a4-12c1cf3d4241'],,"[24.0, 54.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.901,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4858374302487385
a6ba7ac1-5f00-4854-bc03-b917fe016c3f,49,1,00:00:38.901,0,38,4,3.662248,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['101e4604-5afe-499d-9348-513d234dbdf2', '74d2239c-10e8-4fad-9663-c47e18a79d25']",,"[24.0, 54.6]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,"[56.2, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.901,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04349662221998374
74d2239c-10e8-4fad-9663-c47e18a79d25,50,1,00:00:42.563,0,42,4,1.469454,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0bf64b1b-a67b-4a1b-8517-2a7608991bc5'],,"[56.2, 69.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,7.922752,1.6466001,1.0,Ground Pass,"[55.6, 77.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.563,3.661999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14325911669402525
0bf64b1b-a67b-4a1b-8517-2a7608991bc5,51,1,00:00:44.033,0,44,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['74d2239c-10e8-4fad-9663-c47e18a79d25'],,"[55.6, 77.8]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.033,1.4699999999999989,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08267928791252832
f820f903-3fe9-44c8-b129-8f8289e6dfa3,52,1,00:00:44.033,0,44,4,1.164414,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0bf64b1b-a67b-4a1b-8517-2a7608991bc5', '1fa82712-809f-4296-8d70-8715567f4b72']",,"[55.6, 77.8]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,"[55.6, 73.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.033,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21635811739037414
1fa82712-809f-4296-8d70-8715567f4b72,53,1,00:00:45.197,0,45,4,2.371661,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['767072be-7bb0-48e3-ae48-e8810b0eab0f'],,"[55.6, 73.1]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6690.0,Xabier Prieto Argarate,33.029682,-0.042398818,3.0,High Pass,"[88.6, 71.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.197,1.1640000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.31860439806780483
767072be-7bb0-48e3-ae48-e8810b0eab0f,54,1,00:00:47.569,0,47,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1fa82712-809f-4296-8d70-8715567f4b72'],,"[88.6, 71.7]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.569,2.372,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23209239760410594
b54b22e8-9437-47ba-8a0f-e27e5d56822c,55,1,00:00:47.569,0,47,4,4.050922,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['71ab719c-0124-41e8-9a0d-6b6cb5662536', '767072be-7bb0-48e3-ae48-e8810b0eab0f', 'a05f09f4-37b8-4f7e-af4e-53b895f8f742']",,"[88.6, 71.7]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[87.7, 78.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.569,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43434273597931095
a05f09f4-37b8-4f7e-af4e-53b895f8f742,56,1,00:00:48.614,0,48,4,1.356958,17,Pressure,210,Real Sociedad,1,Regular Play,218,Real Betis,,,['b54b22e8-9437-47ba-8a0f-e27e5d56822c'],,"[27.1, 8.3]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.614,1.0449999999999946,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.056889044965318325
71ab719c-0124-41e8-9a0d-6b6cb5662536,57,1,00:00:51.620,0,51,4,1.473601,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5b269eb0-8a81-4a53-9e2b-ba05c94485b7'],,"[87.7, 78.4]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,6679.0,Aritz Elustondo Irribaria,13.43019,-3.0745292,1.0,Ground Pass,"[74.3, 77.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.62,3.0060000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.44632653019500845
5b269eb0-8a81-4a53-9e2b-ba05c94485b7,58,1,00:00:53.093,0,53,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['71ab719c-0124-41e8-9a0d-6b6cb5662536'],,"[74.3, 77.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.093,1.473000000000006,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11419658978788116
a4749331-ef96-414e-8055-c220553dc8cb,59,1,00:00:53.093,0,53,4,1.563698,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5b269eb0-8a81-4a53-9e2b-ba05c94485b7', '5e6f0471-f4e0-445f-8bdb-9160cf996ef9', 'd5f3868d-f84b-4510-adf9-238d1860b321']",,"[74.3, 77.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,True,"[80.7, 76.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.093,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6441118567207232
5e6f0471-f4e0-445f-8bdb-9160cf996ef9,60,1,00:00:53.693,0,53,4,0.782581,17,Pressure,210,Real Sociedad,1,Regular Play,218,Real Betis,,,['a4749331-ef96-414e-8055-c220553dc8cb'],,"[44.2, 3.6]",6655.0,Fabián Ruiz Peña,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.693,0.5999999999999943,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8327593526150198
d5f3868d-f84b-4510-adf9-238d1860b321,61,1,00:00:54.657,0,54,4,0.460124,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d2dadcc1-8658-4124-b749-2c148a658ed5'],,"[80.7, 76.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,6.661081,0.13552772,1.0,Ground Pass,"[87.3, 77.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.657,0.9639999999999986,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3812325983977981
d2dadcc1-8658-4124-b749-2c148a658ed5,62,1,00:00:55.117,0,55,4,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d5f3868d-f84b-4510-adf9-238d1860b321'],,"[87.3, 77.4]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.117,0.46000000000000085,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3053271061217303
9ee1da99-7cf9-4806-b0d6-cbc301bd98f0,63,1,00:00:55.117,0,55,4,0.888512,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['50417fe0-7428-4f54-baec-0c65ceb6e657', '92ae3905-0535-4022-92ba-eed57e2c8b66', 'd2dadcc1-8658-4124-b749-2c148a658ed5']",,"[87.3, 77.4]",6690.0,Xabier Prieto Argarate,19.0,Center Attacking Midfield,,,,,,,,,,,,True,"[86.7, 79.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.117,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.396794375203645
50417fe0-7428-4f54-baec-0c65ceb6e657,64,1,00:00:55.135,0,55,4,0.933537,17,Pressure,210,Real Sociedad,1,Regular Play,218,Real Betis,,,"['92ae3905-0535-4022-92ba-eed57e2c8b66', '9ee1da99-7cf9-4806-b0d6-cbc301bd98f0']",,"[30.4, 2.7]",6873.0,Francisco Portillo Soler,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.135,0.018000000000000682,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8182450913995718
